stop_id,stop_name,stop_lat,stop_lon,access_category,access_category_v2,pedestrian_access_score,pas_v2,detour_factor,reach_ratio_5,reach_ratio_10,area_5min_m2,area_10min_m2,intersection_density_km2,dead_end_ratio,circuity,avg_street_len_m,snap_dist_m,pop_5min_crowflies,pop_5min_network,pop_10min_network,access_gap_pct,transit_share,gtfs_routes,gtfs_trips,crashes_200m,crashes_per_1k_10min,pipeline,suppressed_demand,priority_score
901511,E ROCK SPRINGS RD @ MARKAN DR,33.7941,-84.3426,Good,Good,71.7,70.8,1.1673,0.4586,0.3588,250101.738,782880.5259,229.1483,0.1833,1.1298,68.4291,31.839,1605.4511,790.802,1975.1649,0.5074,0.0298,1,266,0,0.0,none,0.0317,0.1008
901512,E ROCK SPRINGS RD @ BEECH VALLEY WY,33.7953,-84.3447,Good,Moderate,71.7,68.3,1.202,0.4316,0.4274,235419.5832,932451.6184,147.8107,0.0909,1.1235,81.353,20.2334,1325.4128,589.1879,2153.74,0.5555,0.0873,1,266,0,0.0,none,0.1156,0.1583
902013,BRIARCLIFF RD NE @ BRIAR VISTA TER NE,33.8105,-84.335,Good,Good,85.0,85.0,1.1198,0.3186,0.3123,173756.0216,681426.3936,315.8792,0.1216,1.0711,41.5401,4.231,824.2155,235.5994,1193.079,0.7142,0.0418,2,791,1,0.8382,none,0.0076,0.0167
901946,CLIFTON RD @ BRIARCLIFF RD,33.8056,-84.3358,Good,Good,85.0,79.8,1.1993,0.3822,0.3439,208450.544,750269.5237,556.7674,0.0902,1.0395,32.9524,21.7992,989.284,375.4818,1335.5202,0.6205,0.0326,2,791,6,4.4926,none,0.0268,0.0698
901947,CLIFTON RD @ OLD BRIARCLIFF WAY,33.8034,-84.3336,Good,Good,85.0,84.0,1.3471,0.3623,0.3009,197619.7076,656426.9934,200.4756,0.1364,1.0684,56.7412,16.4368,1100.7215,401.8998,1214.1657,0.6349,0.0354,2,791,2,1.6472,none,0.0341,0.0824
600025,CLIFTON RD @ 1762,33.8014,-84.3313,Good,Good,85.0,88.2,1.1537,0.2694,0.194,146915.9637,423302.0891,378.3668,0.1515,1.0603,46.7821,67.0433,993.2396,281.9932,830.5702,0.7161,0.0354,2,791,0,0.0,none,0.0032,0.0077
901949,CLIFTON RD @ CDC PKWY,33.8006,-84.3288,Good,Good,83.5,88.4,1.2603,0.2271,0.1852,123876.8052,404089.8815,513.6007,0.1739,1.0846,37.8639,26.3977,1026.2434,237.6662,756.8326,0.7684,0.0354,2,791,0,0.0,none,0.0047,0.0114
600026,CLIFTON RD @ CLIFTON WAY,33.8006,-84.327,Good,Good,85.0,88.2,1.2435,0.3681,0.2774,200772.1144,605161.0425,477.2776,0.1574,1.0895,38.6969,8.7472,988.1756,381.8456,997.9076,0.6136,0.0354,2,791,2,2.0042,none,0.0117,0.0283
902015,CLIFTON RD NE @ 1615,33.7998,-84.3256,Good,Good,85.0,91.8,1.2862,0.3548,0.284,193508.1751,619514.5798,399.9599,0.1649,1.0738,37.9052,6.3098,944.8437,348.9321,974.1289,0.6307,0.0354,2,791,3,3.0797,none,0.0089,0.0216
600027,CLIFTON RD @ HOUSTON MILL RD,33.7986,-84.3238,Good,Good,85.0,88.0,1.2098,0.5186,0.3643,282836.8712,794789.1822,407.8527,0.2215,1.0612,35.5941,1.6194,852.7215,426.9917,1218.5439,0.4993,0.0354,2,791,8,6.5652,none,0.0161,0.0391
902059,CLIFTON RD @ GATEWOOD RD,33.7972,-84.3224,Good,Good,85.0,94.2,1.2548,0.4289,0.4267,233940.1008,930938.1737,503.7315,0.189,1.0946,32.8262,9.4185,792.1094,344.9516,1440.7233,0.5645,0.0354,2,791,8,5.5528,none,0.012,0.0291
901950,CLIFTON RD @ EAGLE ROW,33.7947,-84.3212,Good,Good,85.0,98.6,1.22,0.549,0.4995,299410.9819,1089714.3964,779.1035,0.1532,1.0866,28.8989,9.4709,842.8846,481.9787,1705.0222,0.4282,0.0354,2,791,8,4.692,none,0.0028,0.0067
901952,CLIFTON RD @ WOODRUFF CIR,33.7934,-84.3211,Good,Good,100.0,99.3,1.269,0.5393,0.5455,294153.3399,1190138.3598,798.2906,0.1347,1.0723,27.2343,13.5298,920.8355,527.122,1852.9555,0.4276,0.0354,2,791,5,2.6984,none,0.0018,0.0045
901953,CLIFTON RD @ FISHBURNE DR,33.7906,-84.3211,Good,Good,100.0,98.9,1.2493,0.5942,0.5106,324080.5568,1113910.4554,1051.472,0.1895,1.0542,24.3887,8.0025,885.5768,563.6805,1654.7269,0.3635,0.0354,2,791,3,1.813,none,0.0024,0.0059
902061,N DECATUR RD NE @ HAYGOOD DR NE,33.792,-84.3143,Good,Good,85.0,91.1,1.1581,0.6148,0.4146,335326.0327,904580.7703,508.0405,0.194,1.2304,39.4838,9.0951,546.9881,335.5984,1093.8791,0.3865,0.0043,1,525,1,0.9142,none,0.0002,0.0137
901813,CHURCH ST @ GLENLAKE COMMONS DR,33.7857,-84.2917,Good,Good,85.0,83.0,1.1361,0.3633,0.3624,198169.3849,790733.524,325.3283,0.0854,1.1084,43.6647,18.0108,1041.5894,369.1587,1537.3874,0.6456,0.0289,2,547,0,0.0,none,0.0092,0.0321
901853,CHURCH ST @ FORKNER DR,33.7866,-84.2902,Good,Moderate,74.2,68.2,1.0972,0.462,0.4125,251955.7092,899921.9775,282.7289,0.1263,1.1147,44.9533,6.0721,1093.2594,507.6703,1803.8019,0.5356,0.0289,2,547,0,0.0,none,0.0086,0.0302
901854,WINN WAY @ 455,33.7876,-84.2792,Moderate,Moderate,57.1,53.9,1.2923,0.3881,0.3391,211659.0076,739819.7167,524.134,0.117,1.2006,45.575,19.2749,679.3537,279.8029,1095.2784,0.5881,0.0945,1,149,0,0.0,none,0.1336,0.1736
901855,CHURCH ST @ 1391,33.7881,-84.289,Good,Moderate,72.1,62.0,1.2097,0.4004,0.418,218366.7515,911950.6459,458.938,0.1869,1.1831,36.5683,7.9862,1098.0207,434.1192,1767.7337,0.6046,0.0301,2,547,1,0.5657,none,0.057,0.1763
901856,CHURCH ST @ 1429,33.7892,-84.2879,Good,Good,85.0,80.2,1.2206,0.3774,0.4406,205814.9086,961298.9175,618.9107,0.1452,1.0958,33.7245,6.9703,1060.2143,394.591,1814.0385,0.6278,0.0945,2,547,1,0.5513,none,0.0763,0.0991
901745,CHURCH ST @ 1471,33.7903,-84.2866,Good,Good,78.3,72.5,1.2645,0.4685,0.4966,255536.2259,1083460.8127,695.6114,0.1347,1.1357,34.0209,14.583,981.116,442.0496,2101.0949,0.5494,0.0945,2,547,1,0.4759,none,0.1446,0.1879
901746,CHURCH ST @ SYCAMORE DR,33.791,-84.2859,Good,Good,85.0,79.3,1.2763,0.5542,0.5114,302256.5244,1115605.1482,679.8054,0.1429,1.1425,34.0845,12.1889,954.9574,525.5527,2122.9803,0.4497,0.0945,2,547,3,1.4131,none,0.1148,0.1492
901747,N DECATUR RD @ WINN WAY,33.7925,-84.2815,Good,Good,85.0,84.2,1.2274,0.5457,0.4899,297646.6265,1068890.1103,605.8897,0.1156,1.1374,38.8327,5.3659,1337.7196,713.4078,2024.5259,0.4667,0.0945,1,267,3,1.4818,none,0.0686,0.0892
901748,N DECATUR RD @ 2787,33.7932,-84.2791,Good,Good,71.7,71.4,1.2942,0.463,0.4449,252545.2814,970567.5388,500.0162,0.1316,1.1395,42.6748,13.9017,1469.2679,628.5211,1899.4437,0.5722,0.0207,1,267,1,0.5265,none,0.0277,0.2026
901858,DEKALB INDUSTRIAL WAY @ 685,33.7971,-84.2791,Moderate,Moderate,54.1,48.3,1.2767,0.4657,0.4207,253989.9894,917890.9726,473.1887,0.2164,1.0657,34.8367,21.9155,1673.9053,829.3303,2048.4132,0.5046,0.0207,1,149,1,0.4882,none,0.05,0.3662
901859,DEKALB INDUSTRIAL WAY @ 751,33.7986,-84.2799,Moderate,Moderate,65.1,57.8,1.231,0.5165,0.4125,281717.8063,899948.6209,609.2378,0.1657,1.0875,35.486,5.8047,1296.4378,764.2066,1838.9641,0.4105,0.0207,1,149,1,0.5438,none,0.0307,0.2248
901860,DEKALB INDUSTRIAL WAY @ LAWRENCEVILLE HWY,33.8001,-84.2806,Moderate,Moderate,62.5,56.0,1.1133,0.4768,0.4616,260033.5588,1006983.1581,656.3556,0.1938,1.1192,35.2276,10.1161,961.4825,605.5169,1819.0893,0.3702,0.0207,2,429,1,0.5497,none,0.0092,0.0673
901750,LAWRENCEVILLE HWY @ JORDAN LN,33.8016,-84.2795,Poor,Moderate,31.8,47.0,1.1403,0.4075,0.4031,222274.9124,879353.1423,564.8954,0.2015,1.1549,32.8803,20.3557,693.8323,361.117,1343.4364,0.4795,0.0207,2,429,1,0.7444,none,0.0131,0.0963
903671,NORTH DEKALB MALL,33.81,-84.2774,Poor,Poor,19.3,29.1,1.3622,0.4525,0.3143,246805.5361,685682.6261,946.1925,0.1389,1.084,30.37,7.3925,515.5822,230.024,755.9047,0.5539,0.0288,1,292,0,0.0,none,0.0226,0.0875
903672,DRUID WOODS CT @ N DRUID HILLS RD,33.8114,-84.2794,No Infrastructure,No Infrastructure,2.1,5.2,1.2211,0.3808,0.3847,207682.7255,839381.8229,533.7707,0.121,1.0967,34.416,14.6325,535.582,199.3212,878.1609,0.6278,0.0288,1,149,0,0.0,none,0.0351,0.1362
903958,CLAIREMONT AVE @ MAEDIRIS DR,33.7869,-84.3066,Good,Good,100.0,89.0,1.3026,0.436,0.3571,237826.8278,779154.7666,516.2627,0.2081,1.1294,35.0415,18.167,1035.9128,492.3146,1500.8249,0.5248,0.1035,2,798,0,0.0,none,0.0573,0.0679
903959,CLAIREMONT AVE @ CLAIRMONT RUN,33.7888,-84.307,Good,Good,85.0,90.0,1.2501,0.4545,0.3953,247914.0359,862382.1305,774.6881,0.1534,1.1104,32.6478,8.4602,1030.481,551.2301,1722.8894,0.4651,0.1403,2,798,5,2.9021,none,0.0515,0.0558
903960,CLAIRMONT RD @ N DECATUR RD,33.7906,-84.3065,Good,Good,85.0,84.3,1.1704,0.5289,0.408,288466.2578,890053.0997,675.6292,0.1212,1.1146,35.4375,6.58,1105.6174,628.0027,1734.5881,0.432,0.1403,1,273,7,4.0355,none,0.0464,0.0503
903961,CLAIRMONT RD @ POWELL LN,33.792,-84.3059,Good,Good,85.0,84.7,1.6479,0.3402,0.2848,185554.7893,621266.6232,847.4043,0.0684,1.0632,35.2171,21.4164,1215.1376,462.4965,1468.9669,0.6194,0.1403,1,273,5,3.4038,none,0.0988,0.1071
903996,CLAIRMONT RD @ LADSON CT,33.7935,-84.3056,Good,Good,85.0,84.8,1.4695,0.1412,0.1876,77029.074,409278.24,902.2981,0.2045,1.1522,37.1661,51.9401,1377.0173,194.9644,978.28,0.8584,0.1403,1,273,2,2.0444,none,0.0448,0.0485
903998,CLAIRMONT RD @ STARVINE WAY,33.7983,-84.3071,Good,Good,85.0,84.9,1.2253,0.3525,0.3356,192267.5126,732254.3355,456.8961,0.2222,1.0965,35.1629,22.0745,1850.8507,815.763,2095.6192,0.5592,0.0243,1,273,3,1.4316,none,0.0132,0.0854
903992,CLAIRMONT RD @ BUTLER LN,33.805,-84.3108,Good,Good,85.0,84.9,1.2078,0.4075,0.342,222272.1315,746096.2729,582.2817,0.1544,1.1058,34.505,12.4626,1024.4884,438.806,1400.5011,0.5717,0.0106,1,273,1,0.714,none,0.0024,0.0587
903993,CLAIRMONT RD @ MASON MILL RD,33.8067,-84.3105,Good,Good,85.0,84.9,1.1771,0.4079,0.4026,222493.9647,878431.8166,547.6709,0.1301,1.1163,34.037,12.6707,856.2057,342.3861,1356.8343,0.6001,0.0106,1,273,1,0.737,none,0.0018,0.0426
903994,CLAIRMONT RD @ MCCONNELL DR,33.8098,-84.3092,Good,Good,85.0,82.6,1.1888,0.5496,0.4211,299762.8679,918670.2838,728.9677,0.1667,1.1357,31.7177,4.8648,600.1308,337.9816,1158.3058,0.4368,0.0106,1,273,0,0.0,none,0.0018,0.0437
903568,N DECATUR RD NE @ PRINCETON WAY,33.7913,-84.3103,Good,Good,85.0,84.2,1.109,0.3068,0.3382,167353.2943,737783.7327,445.62,0.0192,1.1696,52.0417,6.3327,702.1369,197.8193,1102.0506,0.7183,0.0043,1,525,0,0.0,none,0.0002,0.0117
903499,N DECATUR RD @ CLAIRMONT RD,33.7903,-84.3068,Good,Good,85.0,84.7,1.1415,0.5348,0.4424,291677.7569,965095.7128,657.5247,0.1244,1.1176,35.7768,16.5501,1065.2931,629.3998,1863.8359,0.4092,0.1403,1,525,7,3.7557,none,0.033,0.0358
905436,N DECATUR RD @ CLAIRMONT RD,33.7906,-84.3071,Good,Good,85.0,84.3,1.2239,0.4057,0.4212,221260.3457,918991.4532,728.0485,0.1166,1.0866,34.1075,23.0647,1039.7193,467.8816,1691.0394,0.55,0.1403,1,513,7,4.1395,none,0.0702,0.0761
905437,N DECATUR RD @ PRINCETON WAY,33.7914,-84.3102,Good,Good,85.0,83.2,1.115,0.3092,0.3403,168629.7463,742510.515,444.4423,0.0192,1.1697,52.1033,3.8329,722.427,200.9733,1118.4402,0.7218,0.0043,1,513,0,0.0,none,0.0003,0.0155
905553,N DECATUR RD @ PRINCETON WAY,33.7921,-84.3118,Good,Good,85.0,88.5,1.1199,0.3879,0.385,211560.5795,839876.5603,612.6846,0.0635,1.3167,53.4821,17.2922,600.587,198.6593,1097.4701,0.6692,0.0243,1,513,0,0.0,none,0.0017,0.011
905554,WINN WAY @ 440,33.7865,-84.2794,Moderate,Moderate,56.9,50.0,1.2629,0.3196,0.2921,174337.8357,637188.7776,514.5448,0.137,1.2273,45.8466,9.5018,743.8794,241.2987,866.3156,0.6756,0.0945,1,149,0,0.0,none,0.0636,0.0826
905555,WINN WAY @ IRVIN WAY,33.7888,-84.2794,Moderate,Moderate,62.3,58.0,1.3192,0.4559,0.3608,248667.8579,787214.1866,456.2401,0.1038,1.143,49.5717,6.733,677.7193,322.6371,1289.681,0.5239,0.0945,1,149,0,0.0,none,0.175,0.2273
905556,WINN WAY @ IRVIN WAY,33.7889,-84.2794,Moderate,Moderate,63.1,62.0,1.3205,0.4703,0.3821,256536.0408,833684.1276,434.8467,0.1028,1.1366,51.1483,13.6774,675.0223,326.2397,1355.4018,0.5167,0.0945,1,149,0,0.0,none,0.1707,0.2217
905561,WINN WAY @ BILL THRASHER DR,33.7898,-84.2798,Moderate,Moderate,65.0,63.8,1.3354,0.5425,0.3887,295888.9503,847974.2905,419.1334,0.1016,1.1343,46.6909,10.2639,783.1513,438.2326,1510.994,0.4404,0.0945,1,149,0,0.0,none,0.1849,0.2402
905669,WINN WAY @ BILL THRASHER DR,33.79,-84.28,Moderate,Moderate,65.0,61.8,1.3404,0.5368,0.3918,292782.6339,854843.7586,435.2214,0.0938,1.1336,46.6808,6.0426,825.8563,437.5401,1530.676,0.4702,0.0945,1,149,0,0.0,none,0.1983,0.2576
905671,WINN WAY @ RUFUS EVANS DR,33.7915,-84.2806,Good,Good,85.0,84.7,1.2416,0.5267,0.4572,287256.02,997422.6701,616.0039,0.119,1.1177,37.6465,29.6129,1210.7693,582.1541,1875.1155,0.5192,0.0945,1,149,0,0.0,none,0.0674,0.0876
905741,RUFUS EVANS DR @ SYCAMORE DR,33.7906,-84.2852,Good,Good,85.0,84.0,1.2289,0.5872,0.5073,320277.9725,1106766.011,697.7238,0.126,1.1272,33.3571,5.165,967.786,544.067,2117.3238,0.4378,0.0945,1,149,2,0.9446,none,0.0717,0.0932
905675,N DECATUR RD @ 2806,33.7938,-84.2782,Good,Moderate,71.7,64.8,1.3277,0.4441,0.4242,242198.991,925356.6957,509.291,0.1667,1.1486,40.3428,13.3227,1439.1666,587.0204,1923.7559,0.5921,0.0207,1,266,5,2.5991,none,0.0374,0.274
905789,CHURCH ST @ SYCAMORE DR,33.7905,-84.2868,Good,Good,85.0,83.8,1.2645,0.4685,0.4966,255536.2259,1083460.8127,695.6114,0.1347,1.1357,34.0209,13.8765,972.7943,442.0496,2101.0949,0.5456,0.0301,2,539,1,0.4759,none,0.0358,0.1107
905790,CHURCH ST @ 1438,33.7896,-84.2877,Good,Good,85.0,85.0,1.2237,0.4049,0.4491,220815.266,979676.3923,633.3258,0.1197,1.0834,33.7374,5.0439,1035.9139,409.7868,1824.7847,0.6044,0.0301,2,539,1,0.548,none,0.0249,0.0769
905791,CHURCH ST @ 1380,33.7882,-84.2892,Good,Moderate,72.4,66.6,1.2025,0.4022,0.4185,219345.6045,913042.9956,458.938,0.1869,1.1831,36.5683,8.8636,1096.9769,436.2719,1767.0551,0.6023,0.0301,2,539,1,0.5659,none,0.0474,0.1466
905984,CHURCH ST @ MEDLOCK RD,33.7871,-84.29,Good,Moderate,73.6,68.4,1.1299,0.4238,0.4251,231134.5273,927339.3637,340.3316,0.1596,1.1419,42.3421,15.028,1095.6631,471.5186,1846.8084,0.5697,0.0448,2,539,0,0.0,planned,0.0312,0.0
905985,CHURCH ST @ GLENLAKE COMMONS DR,33.7858,-84.2918,Good,Good,85.0,84.0,1.1297,0.3633,0.365,198169.3849,796285.0369,320.9906,0.0864,1.109,43.7427,15.9119,1039.2979,369.1587,1548.6303,0.6448,0.0289,2,539,0,0.0,none,0.0081,0.0283
905986,CLAIREMONT AVE @ MAEDIRIS DR,33.7865,-84.306,Good,Good,100.0,89.8,1.2915,0.4389,0.3942,239401.5314,859906.9945,466.5583,0.2126,1.1041,39.6928,25.1451,1051.5946,464.4691,1601.0365,0.5583,0.0289,2,787,0,0.0,none,0.0182,0.0636
905912,CLAIREMONT AVE @ CLAIRMONT RUN,33.7881,-84.3068,Good,Good,85.0,90.6,1.2787,0.4154,0.3882,226587.308,846841.2285,729.9565,0.1585,1.1331,32.8983,9.2237,1042.1294,497.7784,1657.8137,0.5223,0.1403,2,787,1,0.6032,none,0.0529,0.0574
905913,CLAIRMONT RD @ N DECATUR RD,33.7895,-84.3066,Good,Good,85.0,87.4,1.2847,0.433,0.3973,236153.2536,866844.7818,790.0549,0.1294,1.1169,33.231,19.5785,1068.3557,519.1634,1716.9076,0.5141,0.1403,2,787,5,2.9122,none,0.0741,0.0804
905914,CLAIRMONT RD @ POWELL LN,33.7914,-84.3059,Good,Good,85.0,84.4,1.2106,0.4862,0.3735,265168.8476,814959.4616,720.3622,0.108,1.0913,34.6137,2.1849,1186.5938,618.8544,1679.2604,0.4785,0.1403,1,274,7,4.1685,none,0.0648,0.0702
905915,CLAIRMONT RD @ LADSON CT,33.7925,-84.3056,Good,Good,85.0,84.3,1.2313,0.4114,0.3317,224399.8236,723734.0808,900.2157,0.1032,1.0752,35.0123,13.638,1276.0817,558.4801,1640.7992,0.5623,0.1403,1,274,2,1.2189,none,0.0708,0.0768
906030,CLAIRMONT RD @ DESMOND DR,33.7972,-84.3057,Good,Good,78.3,78.2,1.2578,0.3333,0.3781,181808.3421,824981.0035,293.8675,0.098,1.0521,53.9603,24.2667,1689.28,637.5449,2244.7814,0.6226,0.1403,1,274,0,0.0,none,0.1353,0.1467
906031,CLAIRMONT RD @ STARVINE WAY,33.7986,-84.3071,Good,Good,85.0,81.7,1.1266,0.3917,0.3227,213659.4255,704064.4767,490.7609,0.2149,1.0954,38.1748,6.5362,1804.5896,944.3696,2089.8154,0.4767,0.0243,1,274,3,1.4355,none,0.0058,0.0376
906032,CLAIRMONT RD @ BUTLER LN,33.8052,-84.3105,Good,Good,85.0,84.3,1.2204,0.3843,0.3563,209626.1348,777262.5739,558.3397,0.1452,1.1037,33.1473,13.3269,992.4093,397.0494,1413.1154,0.5999,0.0106,1,274,0,0.0,none,0.0027,0.0656
905917,CLAIRMONT RD @ MCCONNELL DR,33.8096,-84.3091,Good,Good,85.0,83.5,1.2128,0.5467,0.4142,298200.9463,903642.221,736.2946,0.1721,1.1379,32.3932,4.6904,608.1679,341.3652,1141.9679,0.4387,0.0099,1,274,0,0.0,none,0.0016,0.0482
905918,CLAIRMONT RD @ WILLIAMSBURG DR,33.8109,-84.3086,Good,Good,85.0,84.6,1.1868,0.5386,0.4313,293742.3344,940908.9068,794.9783,0.1384,1.1513,31.7602,15.073,581.5885,320.8799,1116.227,0.4483,0.0099,1,274,0,0.0,none,0.0012,0.0346
905919,N DRUID HILLS RD @ CLAIRMONT RD,33.8133,-84.3085,Good,Good,85.0,84.1,1.1463,0.5407,0.433,294887.0946,944747.2531,834.4226,0.1089,1.1225,30.2127,10.8087,622.5066,342.829,1115.5474,0.4493,0.0053,1,274,1,0.8964,none,0.0007,0.0231
903579,CLAIRMONT RD @ CLAIRMONT LK,33.8014,-84.3095,Good,Good,85.0,83.7,1.1878,0.3848,0.2808,209867.6339,612710.6564,527.9552,0.1575,1.0816,31.3241,22.4035,1472.0219,562.4484,1798.5613,0.6179,0.0106,1,274,0,0.0,none,0.0026,0.0631
903580,DEKALB INDUSTRIAL WAY @ MILSCOTT DR,33.7962,-84.2781,Moderate,Moderate,59.6,56.3,1.2184,0.4757,0.4533,259466.5633,988873.1125,385.5104,0.1754,1.1863,40.2877,16.0637,1661.6982,830.9886,2280.7268,0.4999,0.0207,1,149,1,0.4385,none,0.0334,0.2447
903697,N DECATUR RD @ WINN WAY,33.7929,-84.2807,Good,Good,78.3,72.4,1.2832,0.4317,0.4471,235434.9481,975357.0331,592.4294,0.145,1.1071,38.1038,22.2829,1474.5883,591.393,1925.5887,0.5989,0.0207,1,266,0,0.0,none,0.0262,0.1917
903698,CHURCH ST @ N DECATUR RD,33.7927,-84.2848,Good,Good,85.0,74.0,1.251,0.5939,0.5402,323944.0704,1178558.2574,812.9268,0.1225,1.1272,32.823,20.8098,1051.9382,647.7643,2436.9324,0.3842,0.0207,1,280,4,1.6414,none,0.0239,0.1751
903699,CHURCH ST @ WILLOW LN,33.785,-84.2929,Good,Good,85.0,83.9,1.1459,0.4321,0.4271,235666.9619,931821.5723,324.138,0.0972,1.1092,49.0541,12.8263,983.3929,415.2713,1779.7865,0.5777,0.0289,2,539,0,0.0,none,0.0113,0.0394
903700,CLAIRMONT RD @ N WILLIAMSBURG DR,33.8112,-84.3087,Good,Good,85.0,84.6,1.4099,0.352,0.3383,191971.5295,738101.9087,987.4094,0.1484,1.0888,26.5327,11.1079,583.1471,208.7635,874.3887,0.642,0.0106,1,273,0,0.0,none,0.0014,0.0338
903581,VA HOSPITAL,33.8021,-84.3109,Good,Good,85.0,78.8,1.2041,0.3975,0.2755,216793.8433,601138.3096,598.9516,0.1765,1.1224,32.4282,7.0099,1266.6084,503.9533,1574.4015,0.6021,0.0106,1,547,1,0.6352,none,0.0037,0.0886
903582,CLAIRMONT RD @ CLAIRMONT LAKE,33.8012,-84.3096,Good,Good,85.0,84.6,1.1878,0.3848,0.2808,209867.6339,612710.6564,527.9552,0.1575,1.0816,31.3241,22.3966,1489.7431,562.4484,1798.5613,0.6225,0.0106,1,273,0,0.0,none,0.0025,0.0596
903702,CLAIRMONT RD @ SOUTHERN LN,33.8035,-84.3108,Good,Good,85.0,84.1,1.1237,0.4175,0.3084,227701.569,672925.3576,746.4116,0.1742,1.1391,31.5016,7.8822,1193.449,475.2008,1494.2414,0.6018,0.0106,1,273,1,0.6692,none,0.0011,0.0254
903703,CLAIRMONT RD @ BUTLER LN,33.8063,-84.3104,Good,Good,85.0,84.2,1.2078,0.3545,0.3974,193331.9962,866976.3619,501.4573,0.1376,1.1212,37.6043,8.7079,894.0766,316.7395,1397.0926,0.6457,0.0106,1,274,1,0.7158,none,0.0026,0.0612
903793,N DRUID HILLS RD @ ORION DR,33.8077,-84.2684,No Infrastructure,Poor,6.6,17.0,1.1539,0.2157,0.2491,117621.527,543486.7974,236.0922,0.1724,1.0481,60.912,4.7396,1088.1491,310.2465,951.9824,0.7149,0.0413,1,143,0,0.0,none,0.0365,0.0842
903794,VALLEY BROOK RD @ 908,33.8053,-84.2678,No Infrastructure,No Infrastructure,0.0,0.0,1.144,0.2772,0.2585,151175.1645,563960.9576,148.7367,0.0741,1.0334,65.8309,17.6266,913.4848,319.4669,1154.8514,0.6503,0.0207,1,143,0,0.0,none,0.0205,0.1502
903795,VALLEY BROOK RD @ HOLLYWOOD DR,33.8044,-84.2675,No Infrastructure,No Infrastructure,0.0,0.0,1.2218,0.2891,0.3149,157690.7907,687082.4156,117.609,0.04,1.0308,72.3316,8.678,893.0813,304.75,1427.9469,0.6588,0.0207,1,143,0,0.0,none,0.058,0.4249
903796,VALLEY BROOK RD @ VISTA BROOK DR,33.8024,-84.2669,No Infrastructure,No Infrastructure,0.0,0.0,1.1799,0.2788,0.3172,152046.786,692017.4428,100.8669,0.1765,1.0245,106.3559,5.6199,854.7813,302.0687,1199.8318,0.6466,0.0207,1,143,0,0.0,none,0.033,0.2416
903882,VALLEY BROOK RD @ FANTASY LN,33.8008,-84.2663,No Infrastructure,No Infrastructure,0.0,0.0,1.1505,0.2978,0.2769,162447.893,604067.8333,133.3908,0.2381,1.0303,85.2476,5.2829,832.8651,269.9238,933.4728,0.6759,0.0207,1,143,0,0.0,none,0.0127,0.0931
903883,VALLEY BROOK RD @ WESTBURY DR,33.7985,-84.2656,No Infrastructure,No Infrastructure,1.8,4.9,1.2113,0.3883,0.25,211792.2216,545487.9388,208.9858,0.2647,1.0939,64.1887,4.2185,786.48,305.196,710.9664,0.6119,0.0207,1,143,0,0.0,none,0.0078,0.0568
903884,VALLEY BROOK RD @ CEDAR BROOK DR,33.7969,-84.2638,Moderate,Moderate,65.4,54.3,1.2822,0.3313,0.3541,180695.3315,772628.6489,293.164,0.1967,1.0904,49.0834,1.6752,821.3994,300.4331,911.4475,0.6342,0.0413,1,143,1,1.0972,none,0.0435,0.1004
903885,VALLEY BROOK RD @ E PONCE DE LEON AVE,33.7954,-84.2631,Moderate,Moderate,68.9,59.2,1.2662,0.3198,0.383,174421.2683,835586.4915,356.8036,0.1667,1.0783,37.5458,12.1162,709.3551,236.4932,963.8542,0.6666,0.0413,1,143,2,2.075,none,0.0424,0.0979
903827,E PONCE DE LEON AVE @ LAREDO DR,33.7852,-84.269,Moderate,Poor,45.6,32.8,1.4694,0.2763,0.2718,150711.1584,592954.0015,440.912,0.1346,1.1471,52.2459,28.2767,330.1652,91.3634,372.4387,0.7233,0.0945,1,287,1,2.685,none,0.004,0.0052
903828,E PONCE DE LEON AVE @ PATTERSON AVE,33.7857,-84.266,No Infrastructure,No Infrastructure,1.9,5.1,1.3151,0.2266,0.319,123570.293,695858.2809,225.6011,0.2121,1.1388,54.792,17.4812,374.4546,75.1445,456.9591,0.7993,0.0945,1,287,0,0.0,none,0.0136,0.0177
903829,E PONCE DE LEON AVE @ EXCHANGE AVE,33.7909,-84.2648,No Infrastructure,No Infrastructure,3.3,6.3,1.2361,0.3645,0.4004,198821.0366,873620.1346,250.3021,0.1404,1.0475,50.0491,60.883,390.988,142.7489,754.473,0.6349,0.0945,1,287,0,0.0,none,0.0617,0.0802
904009,N DRUID HILLS RD @ LAWRENCEVILLE HWY,33.8106,-84.2738,Good,Good,81.7,79.9,1.3271,0.4688,0.3966,255715.811,865139.5333,969.9266,0.1369,1.0971,26.9609,1.6474,700.0326,336.4525,1260.7581,0.5194,0.0288,1,149,2,1.5863,none,0.0276,0.1073
904010,E PONCE DE LEON AVE @ N DECATUR RD,33.7937,-84.264,Moderate,Moderate,69.5,56.5,1.1424,0.426,0.4176,232330.5266,911129.2549,405.3608,0.1828,1.0789,34.8806,9.8482,507.2881,216.6645,977.7192,0.5729,0.0207,2,423,5,5.1139,none,0.0055,0.0405
904065,E PONCE DE LEON AVE @ EXCHANGE AVE,33.7908,-84.2649,No Infrastructure,No Infrastructure,3.0,5.6,1.2361,0.3645,0.4004,198821.0366,873620.1346,250.3021,0.1404,1.0475,50.0491,73.0221,388.4443,142.7489,754.473,0.6325,0.0945,1,280,0,0.0,none,0.0622,0.0808
